siteName,siteType,depth,date,localTime,licorData,cloudy
BASTIM NORTH,OR,15,5/29/15,9:56:42,536.76,N
BASTIM NORTH,OR,15,5/29/15,9:57:12,518.79,N
BASTIM NORTH,OR,15,5/29/15,9:57:42,483.62,N
BASTIM NORTH,OR,15,5/29/15,9:58:12,416.97,N
BASTIM NORTH,OR,15,5/29/15,9:58:42,439.48,N
BASTIM NORTH,OR,15,5/29/15,9:59:12,476.62,N
BASTIM NORTH,OR,15,5/29/15,9:59:42,507.53,N
BASTIM NORTH,OR,15,5/29/15,10:00:12,447.03,N
BASTIM NORTH,OR,15,5/29/15,10:00:42,459.61,N
BASTIM NORTH,OR,15,5/29/15,10:01:12,404.28,N
BASTIM NORTH,OR,15,5/29/15,10:01:42,459.15,N
BASTIM NORTH,OR,15,5/29/15,10:02:12,439.03,N
BASTIM NORTH,OR,15,5/29/15,10:02:42,430.26,N
BASTIM NORTH,OR,15,5/29/15,10:03:12,423.25,N
BASTIM NORTH,OR,15,5/29/15,10:03:42,428.97,N
BASTIM NORTH,OR,15,5/29/15,10:04:12,379.08,N
BASTIM NORTH,OR,15,5/29/15,10:04:42,399.8,N
BASTIM NORTH,OR,15,5/29/15,10:05:12,409.41,N
BASTIM NORTH,OR,15,5/29/15,10:05:42,398.58,N
BASTIM NORTH,OR,15,5/29/15,10:06:12,439.7,N
BASTIM NORTH,OR,15,5/29/15,10:06:42,410.77,N
BASTIM NORTH,OR,15,5/29/15,10:07:12,398.56,N
BASTIM NORTH,OR,15,5/29/15,10:07:42,406.9,N
BASTIM NORTH,OR,15,5/29/15,10:08:12,382.06,N
BASTIM NORTH,OR,15,5/29/15,10:08:42,404.97,N
BASTIM NORTH,OR,15,5/29/15,10:09:12,376.52,N
BASTIM NORTH,OR,15,5/29/15,10:09:42,388.72,N
BASTIM NORTH,OR,15,5/29/15,10:10:12,378.62,N
BASTIM NORTH,OR,15,5/29/15,10:10:42,356.89,N
BASTIM NORTH,OR,15,5/29/15,10:11:12,353.74,N
BASTIM NORTH,OR,15,5/29/15,10:11:42,337.63,N
BASTIM NORTH,OR,15,5/29/15,10:12:12,348.27,N
BASTIM NORTH,OR,15,5/29/15,10:12:42,330.13,N
BASTIM NORTH,OR,15,5/29/15,10:13:12,333.89,N
BASTIM NORTH,OR,15,5/29/15,10:13:42,331.77,N
BASTIM NORTH,OR,15,5/29/15,10:14:12,323.95,N
BASTIM NORTH,OR,15,5/29/15,10:14:42,331.89,N
BASTIM NORTH,OR,15,5/29/15,10:15:12,338.33,N
BASTIM NORTH,OR,15,5/29/15,10:15:42,324.72,N
BASTIM NORTH,OR,15,5/29/15,10:16:12,329.51,N
BASTIM NORTH,OR,15,5/29/15,10:16:42,338.43,N
BASTIM NORTH,OR,15,5/29/15,10:17:12,329.65,N
BASTIM NORTH,OR,15,5/29/15,10:17:42,329.31,N
BASTIM NORTH,OR,15,5/29/15,10:18:12,321.6,N
BASTIM NORTH,OR,15,5/29/15,10:18:42,336.68,N
BASTIM NORTH,OR,15,5/29/15,10:19:12,345.06,N
BASTIM NORTH,OR,15,5/29/15,10:19:42,356.85,N
BASTIM NORTH,OR,15,5/29/15,10:20:12,364.55,N
BASTIM NORTH,OR,15,5/29/15,10:20:42,353.29,N
BASTIM NORTH,OR,15,5/29/15,10:21:12,350.07,N
BASTIM NORTH,OR,15,5/29/15,10:21:42,348.21,N
BASTIM NORTH,OR,15,5/29/15,10:22:12,375.27,N
BASTIM NORTH,OR,15,5/29/15,10:22:42,375.93,N
BASTIM NORTH,OR,15,5/29/15,10:23:12,350.08,N
BASTIM NORTH,OR,15,5/29/15,10:23:42,339.72,N
BASTIM NORTH,OR,15,5/29/15,10:24:12,369.71,N
BASTIM NORTH,OR,15,5/29/15,10:24:42,370.72,N
BASTIM NORTH,OR,15,5/29/15,10:25:12,349.32,N
BASTIM NORTH,OR,15,5/29/15,10:25:42,376.9,N
BASTIM NORTH,OR,15,5/29/15,10:26:12,381.08,N
BASTIM NORTH,OR,15,5/29/15,10:26:42,384.86,N
BASTIM NORTH,OR,15,5/29/15,10:27:12,376.03,N
BASTIM NORTH,OR,15,5/29/15,10:27:42,398.96,N
BASTIM NORTH,OR,15,5/29/15,10:28:12,384.71,N
BASTIM NORTH,OR,15,5/29/15,10:28:42,389.18,N
BASTIM NORTH,OR,15,5/29/15,10:29:12,378.74,N
BASTIM NORTH,OR,15,5/29/15,10:29:42,383.61,N
BASTIM NORTH,OR,15,5/29/15,10:30:12,370.25,N
BASTIM NORTH,OR,15,5/29/15,10:30:42,397.49,N
BASTIM NORTH,OR,15,5/29/15,10:31:12,384.07,N
BASTIM NORTH,OR,15,5/29/15,10:31:42,373.28,N
BASTIM NORTH,OR,15,5/29/15,10:32:12,389.48,N
BASTIM NORTH,OR,15,5/29/15,10:32:42,377.36,N
BASTIM NORTH,OR,15,5/29/15,10:33:12,394.32,N
BASTIM NORTH,OR,15,5/29/15,10:33:42,411.18,N
BASTIM NORTH,OR,15,5/29/15,10:34:12,405.46,N
BASTIM NORTH,OR,15,5/29/15,10:34:42,397.81,N
BASTIM NORTH,OR,15,5/29/15,10:35:12,409.92,N
BASTIM NORTH,OR,15,5/29/15,10:35:42,386.39,N
BASTIM NORTH,OR,15,5/29/15,10:36:12,399.57,N
BASTIM NORTH,OR,15,5/29/15,10:36:42,405.01,N
BASTIM NORTH,OR,15,5/29/15,10:37:12,395.57,N
BASTIM NORTH,OR,15,5/29/15,10:37:42,422.15,N
BASTIM NORTH,OR,15,5/29/15,10:38:12,401.23,N
BASTIM NORTH,OR,15,5/29/15,10:38:42,386.21,N
BASTIM NORTH,OR,15,5/29/15,10:39:12,388.24,N
BASTIM NORTH,OR,15,5/29/15,10:39:42,394.82,N
BASTIM NORTH,OR,15,5/29/15,10:40:12,371.12,N
BASTIM NORTH,OR,15,5/29/15,10:40:42,362.66,N
BASTIM NORTH,OR,15,5/29/15,10:41:12,384.61,N
BASTIM NORTH,OR,15,5/29/15,10:41:42,367.11,N
BASTIM NORTH,OR,15,5/29/15,10:42:12,363.79,N
BASTIM NORTH,OR,15,5/29/15,10:42:42,378.83,N
BASTIM NORTH,OR,15,5/29/15,10:43:12,356.93,N
BASTIM NORTH,OR,15,5/29/15,10:43:42,368.54,N
BASTIM NORTH,OR,15,5/29/15,10:44:12,361.72,N
BASTIM NORTH,OR,15,5/29/15,10:44:42,368.44,N
BASTIM NORTH,OR,15,5/29/15,10:45:12,365.38,N
BASTIM NORTH,OR,15,5/29/15,10:45:42,353.67,N
BASTIM NORTH,OR,15,5/29/15,10:46:12,353.89,N
BASTIM NORTH,OR,15,5/29/15,10:46:42,361.29,N
BASTIM NORTH,OR,15,5/29/15,10:47:12,366.16,N
BASTIM NORTH,OR,15,5/29/15,10:47:42,356.74,N
BASTIM NORTH,OR,15,5/29/15,10:48:12,359.92,N
BASTIM NORTH,OR,15,5/29/15,10:48:42,363.75,N
BASTIM NORTH,OR,15,5/29/15,10:49:12,363.77,N
BASTIM NORTH,OR,15,5/29/15,10:49:42,367.16,N
BASTIM NORTH,OR,15,5/29/15,10:50:12,390.91,N
BASTIM NORTH,OR,15,5/29/15,10:50:42,387.55,N
BASTIM NORTH,OR,15,5/29/15,10:51:12,388.39,N
BASTIM NORTH,OR,15,5/29/15,10:51:42,396.14,N
BASTIM NORTH,OR,15,5/29/15,10:52:12,391.55,N
BASTIM NORTH,OR,15,5/29/15,10:52:42,388.41,N
BASTIM NORTH,OR,15,5/29/15,10:53:12,421.24,N
BASTIM NORTH,OR,15,5/29/15,10:53:42,410.18,N
BASTIM NORTH,OR,15,5/29/15,10:54:12,405.7,N
BASTIM NORTH,OR,15,5/29/15,10:54:42,403.07,N
BASTIM NORTH,OR,15,5/29/15,10:55:12,394.8,N
BASTIM NORTH,OR,15,5/29/15,10:55:42,405.12,N
BASTIM NORTH,OR,15,5/29/15,10:56:12,407.82,N
BASTIM NORTH,OR,15,5/29/15,10:56:42,404.99,N
BASTIM NORTH,OR,15,5/29/15,10:57:12,364.03,N
BASTIM NORTH,OR,15,5/29/15,10:57:42,405.33,N
BASTIM NORTH,OR,15,5/29/15,10:58:12,396.72,N
BASTIM NORTH,OR,15,5/29/15,10:58:42,328.46,N
BASTIM NORTH,OR,15,5/29/15,10:59:12,444.12,N
BASTIM NORTH,OR,15,5/29/15,10:59:42,453.39,N
BASTIM NORTH,OR,15,5/29/15,11:00:12,475.01,N
BASTIM NORTH,OR,15,5/29/15,11:00:42,516.83,N
BASTIM NORTH,OR,15,5/29/15,11:01:12,488.9,N
BASTIM NORTH,OR,15,5/29/15,11:01:42,452.34,N
BASTIM NORTH,OR,5,5/29/15,12:05:13,502.77,Y
BASTIM NORTH,OR,5,5/29/15,12:05:43,509.53,Y
BASTIM NORTH,OR,5,5/29/15,12:06:13,460.78,Y
BASTIM NORTH,OR,5,5/29/15,12:06:43,479.68,Y
BASTIM NORTH,OR,5,5/29/15,12:07:13,502.44,Y
BASTIM NORTH,OR,5,5/29/15,12:07:43,471,Y
BASTIM NORTH,OR,5,5/29/15,12:08:13,391.46,Y
BASTIM NORTH,OR,5,5/29/15,12:08:43,473.67,Y
BASTIM NORTH,OR,5,5/29/15,12:09:13,492.82,Y
BASTIM NORTH,OR,5,5/29/15,12:09:43,519.25,Y
BASTIM NORTH,OR,5,5/29/15,12:10:13,487.47,Y
BASTIM NORTH,OR,5,5/29/15,12:10:43,476.14,Y
BASTIM NORTH,OR,5,5/29/15,12:11:13,477.09,Y
BASTIM NORTH,OR,5,5/29/15,12:11:43,465.66,Y
BASTIM NORTH,OR,5,5/29/15,12:12:13,471.1,Y
BASTIM NORTH,OR,5,5/29/15,12:12:43,464.51,Y
BASTIM NORTH,OR,5,5/29/15,12:13:13,467.8,Y
BASTIM NORTH,OR,5,5/29/15,12:13:43,427.17,Y
BASTIM NORTH,OR,5,5/29/15,12:14:13,476.7,Y
BASTIM NORTH,OR,5,5/29/15,12:14:43,464.16,Y
BASTIM NORTH,OR,5,5/29/15,12:15:13,426.15,Y
BASTIM NORTH,OR,5,5/29/15,12:15:43,461.24,Y
BASTIM NORTH,OR,5,5/29/15,12:16:13,467.55,Y
BASTIM NORTH,OR,5,5/29/15,12:16:43,481.95,Y
BASTIM NORTH,OR,5,5/29/15,12:17:13,460.34,Y
BASTIM NORTH,OR,5,5/29/15,12:17:43,463.08,Y
BASTIM NORTH,OR,5,5/29/15,12:18:13,486.44,Y
BASTIM NORTH,OR,5,5/29/15,12:18:43,455.3,Y
BASTIM NORTH,OR,5,5/29/15,12:19:13,442.53,Y
BASTIM NORTH,OR,5,5/29/15,12:19:43,444.04,Y
BASTIM NORTH,OR,5,5/29/15,12:20:13,432.59,Y
BASTIM NORTH,OR,5,5/29/15,12:20:43,464.88,Y
BASTIM NORTH,OR,5,5/29/15,12:21:13,435.32,Y
BASTIM NORTH,OR,5,5/29/15,12:21:43,442.53,Y
BASTIM NORTH,OR,5,5/29/15,12:22:13,446.98,Y
BASTIM NORTH,OR,5,5/29/15,12:22:43,469.05,Y
BASTIM NORTH,OR,5,5/29/15,12:23:13,498.78,Y
BASTIM NORTH,OR,5,5/29/15,12:23:43,452.8,Y
BASTIM NORTH,OR,5,5/29/15,12:24:13,467.87,Y
BASTIM NORTH,OR,5,5/29/15,12:24:43,460.3,Y
BASTIM NORTH,OR,5,5/29/15,12:25:13,455.15,Y
BASTIM NORTH,OR,5,5/29/15,12:25:43,482.44,Y
BASTIM NORTH,OR,5,5/29/15,12:26:13,424.96,Y
BASTIM NORTH,OR,5,5/29/15,12:26:43,476.56,Y
BASTIM NORTH,OR,5,5/29/15,12:27:13,444.76,Y
BASTIM NORTH,OR,5,5/29/15,12:27:43,471.88,Y
BASTIM NORTH,OR,5,5/29/15,12:28:13,461.21,Y
BASTIM NORTH,OR,5,5/29/15,12:28:43,475.57,Y
BASTIM NORTH,OR,5,5/29/15,12:29:13,482.17,Y
BASTIM NORTH,OR,5,5/29/15,12:29:43,510.02,Y
BASTIM NORTH,OR,5,5/29/15,12:30:13,492.96,Y
BASTIM NORTH,OR,5,5/29/15,12:30:43,511.75,Y
BASTIM NORTH,OR,5,5/29/15,12:31:13,483.43,Y
BASTIM NORTH,OR,5,5/29/15,12:31:43,498.82,Y
BASTIM NORTH,OR,5,5/29/15,12:32:13,526.98,Y
BASTIM NORTH,OR,5,5/29/15,12:32:43,489.5,Y
BASTIM NORTH,OR,5,5/29/15,12:33:13,513.96,Y
BASTIM NORTH,OR,5,5/29/15,12:33:43,524.11,Y
BASTIM NORTH,OR,5,5/29/15,12:34:13,538.44,Y
BASTIM NORTH,OR,5,5/29/15,12:34:43,527.55,Y
BASTIM NORTH,OR,5,5/29/15,12:35:13,529.09,Y
BASTIM NORTH,OR,5,5/29/15,12:35:43,543.77,Y
BASTIM NORTH,OR,5,5/29/15,12:36:13,514.02,Y
BASTIM NORTH,OR,5,5/29/15,12:36:43,494.38,Y
BASTIM NORTH,OR,5,5/29/15,12:37:13,519.45,Y
BASTIM NORTH,OR,5,5/29/15,12:37:43,536.94,Y
BASTIM NORTH,OR,5,5/29/15,12:38:13,525.01,Y
BASTIM NORTH,OR,5,5/29/15,12:38:43,529.02,Y
BASTIM NORTH,OR,5,5/29/15,12:39:13,511.61,Y
BASTIM NORTH,OR,5,5/29/15,12:39:43,517.31,Y
BASTIM NORTH,OR,5,5/29/15,12:40:13,530.7,Y
BASTIM NORTH,OR,5,5/29/15,12:40:43,531.98,Y
BASTIM NORTH,OR,5,5/29/15,12:41:13,537.84,Y
BASTIM NORTH,OR,5,5/29/15,12:41:43,547.19,Y
BASTIM NORTH,OR,5,5/29/15,12:42:13,555.03,Y
BASTIM NORTH,OR,5,5/29/15,12:42:43,561.43,Y
BASTIM NORTH,OR,5,5/29/15,12:43:13,529.17,Y
BASTIM NORTH,OR,5,5/29/15,12:43:43,541.57,Y
BASTIM NORTH,OR,5,5/29/15,12:44:13,594.47,Y
BASTIM NORTH,OR,5,5/29/15,12:44:43,589.38,Y
BASTIM NORTH,OR,5,5/29/15,12:45:13,629.12,Y
BASTIM NORTH,OR,5,5/29/15,12:45:43,622.23,Y
BASTIM NORTH,OR,5,5/29/15,12:46:13,594.6,Y
BASTIM NORTH,OR,5,5/29/15,12:46:43,568.31,Y
BASTIM NORTH,OR,5,5/29/15,12:47:13,636.58,Y
BASTIM SOUTH,OR,6,5/30/15,10:10:04,39.235,N
BASTIM SOUTH,OR,6,5/30/15,10:10:34,1279,N
BASTIM SOUTH,OR,6,5/30/15,10:11:04,90.778,N
BASTIM SOUTH,OR,6,5/30/15,10:11:34,868.96,N
BASTIM SOUTH,OR,6,5/30/15,10:12:04,965.1,N
BASTIM SOUTH,OR,6,5/30/15,10:12:34,985.1,N
BASTIM SOUTH,OR,6,5/30/15,10:13:04,952.78,N
BASTIM SOUTH,OR,6,5/30/15,10:13:34,909.58,N
BASTIM SOUTH,OR,6,5/30/15,10:14:04,948.38,N
BASTIM SOUTH,OR,6,5/30/15,10:14:34,761.38,N
BASTIM SOUTH,OR,6,5/30/15,10:15:04,667.32,N
BASTIM SOUTH,OR,6,5/30/15,10:15:34,848.79,N
BASTIM SOUTH,OR,6,5/30/15,10:16:04,857.15,N
BASTIM SOUTH,OR,6,5/30/15,10:16:34,874.99,N
BASTIM SOUTH,OR,6,5/30/15,10:17:04,632.15,N
BASTIM SOUTH,OR,6,5/30/15,10:17:34,761.08,N
BASTIM SOUTH,OR,6,5/30/15,10:18:04,522.92,N
BASTIM SOUTH,OR,6,5/30/15,10:18:34,438.78,N
BASTIM SOUTH,OR,6,5/30/15,10:19:04,484.06,N
BASTIM SOUTH,OR,6,5/30/15,10:19:34,462.17,N
BASTIM SOUTH,OR,6,5/30/15,10:20:04,508.45,N
BASTIM SOUTH,OR,6,5/30/15,10:20:34,515.73,N
BASTIM SOUTH,OR,6,5/30/15,10:21:04,558.63,N
BASTIM SOUTH,OR,6,5/30/15,10:21:34,71.357,N
BASTIM SOUTH,OR,6,5/30/15,10:22:04,514.79,N
BASTIM SOUTH,OR,6,5/30/15,10:22:34,515.15,N
BASTIM SOUTH,OR,6,5/30/15,10:23:04,11.746,N
BASTIM SOUTH,OR,6,5/30/15,10:23:34,522.25,N
BASTIM SOUTH,OR,6,5/30/15,10:24:04,29.12,N
BASTIM SOUTH,OR,6,5/30/15,10:24:34,43.497,N
BASTIM SOUTH,OR,6,5/30/15,10:25:04,457.64,N
BASTIM SOUTH,OR,6,5/30/15,10:25:34,444.72,N
BASTIM SOUTH,OR,6,5/30/15,10:26:04,523.16,N
BASTIM SOUTH,OR,6,5/30/15,10:26:34,500.7,N
BASTIM SOUTH,OR,6,5/30/15,10:27:04,515.54,N
BASTIM SOUTH,OR,6,5/30/15,10:27:34,567.7,N
BASTIM SOUTH,OR,6,5/30/15,10:28:04,517.5,N
BASTIM SOUTH,OR,6,5/30/15,10:28:34,552.78,N
BASTIM SOUTH,OR,6,5/30/15,10:29:04,661.25,N
BASTIM SOUTH,OR,6,5/30/15,10:29:34,547.8,N
BASTIM SOUTH,OR,6,5/30/15,10:30:04,536.2,N
BASTIM SOUTH,OR,6,5/30/15,10:30:34,261.05,N
BASTIM SOUTH,OR,6,5/30/15,10:31:04,394.65,N
BASTIM SOUTH,OR,6,5/30/15,10:31:34,491.33,N
BASTIM SOUTH,OR,6,5/30/15,10:32:04,514.77,N
BASTIM SOUTH,OR,6,5/30/15,10:32:34,514.22,N
BASTIM SOUTH,OR,6,5/30/15,10:33:04,480.41,N
BASTIM SOUTH,OR,6,5/30/15,10:33:34,562.76,N
BASTIM SOUTH,OR,6,5/30/15,10:34:04,589.01,N
BASTIM SOUTH,OR,6,5/30/15,10:34:34,425.09,N
BASTIM SOUTH,OR,6,5/30/15,10:35:04,414.9,N
BASTIM SOUTH,OR,6,5/30/15,10:35:34,515.21,N
BASTIM SOUTH,OR,6,5/30/15,10:36:04,697.39,N
BASTIM SOUTH,OR,6,5/30/15,10:36:34,510.96,N
BASTIM SOUTH,OR,6,5/30/15,10:37:04,490.16,N
BASTIM SOUTH,OR,6,5/30/15,10:37:34,555.12,N
BASTIM SOUTH,OR,6,5/30/15,10:38:04,538.76,N
BASTIM SOUTH,OR,6,5/30/15,10:38:34,571.8,N
BASTIM SOUTH,OR,6,5/30/15,10:39:04,529.56,N
BASTIM SOUTH,OR,6,5/30/15,10:39:34,558.7,N
BASTIM SOUTH,OR,6,5/30/15,10:40:04,503.35,N
BASTIM SOUTH,OR,6,5/30/15,10:40:34,494.2,N
BASTIM SOUTH,OR,6,5/30/15,10:41:04,393.79,N
BASTIM SOUTH,OR,6,5/30/15,10:41:34,571.8,N
BASTIM SOUTH,OR,6,5/30/15,10:42:04,551.14,N
BASTIM SOUTH,OR,6,5/30/15,10:42:34,519.96,N
BASTIM SOUTH,OR,6,5/30/15,10:43:04,757.1,N
BASTIM SOUTH,OR,6,5/30/15,10:43:34,571.8,N
BASTIM SOUTH,OR,6,5/30/15,10:44:04,532.9,N
BASTIM SOUTH,OR,6,5/30/15,10:44:34,659.07,N
BASTIM SOUTH,OR,6,5/30/15,10:45:04,549.22,N
BASTIM SOUTH,OR,6,5/30/15,10:45:34,532.76,N
BASTIM SOUTH,OR,6,5/30/15,10:46:04,604.07,N
BASTIM SOUTH,OR,6,5/30/15,10:46:34,571.8,N
BASTIM SOUTH,OR,6,5/30/15,10:47:04,525.95,N
BASTIM SOUTH,OR,6,5/30/15,10:47:34,633.36,N
BASTIM SOUTH,OR,6,5/30/15,10:48:04,560.26,N
BASTIM SOUTH,OR,6,5/30/15,10:48:34,660.56,N
BASTIM SOUTH,OR,6,5/30/15,10:49:04,638.03,N
BASTIM SOUTH,OR,6,5/30/15,10:49:34,581.92,N
BASTIM SOUTH,OR,6,5/30/15,10:50:04,588.51,Y
BASTIM SOUTH,OR,6,5/30/15,10:50:34,649.87,Y
BASTIM SOUTH,OR,6,5/30/15,10:51:04,571.8,Y
BASTIM SOUTH,OR,6,5/30/15,10:51:34,434.95,Y
BASTIM SOUTH,OR,6,5/30/15,10:52:04,632.76,Y
BASTIM SOUTH,OR,6,5/30/15,10:52:34,546.36,Y
BASTIM SOUTH,OR,6,5/30/15,10:53:04,539.12,Y
BASTIM SOUTH,OR,6,5/30/15,10:53:34,812.02,Y
BASTIM SOUTH,OR,6,5/30/15,10:54:04,753.63,Y
BASTIM SOUTH,OR,6,5/30/15,10:54:34,520.11,Y
BASTIM SOUTH,OR,6,5/30/15,10:55:04,610.38,Y
BASTIM SOUTH,OR,6,5/30/15,10:55:34,791.71,Y
BASTIM SOUTH,OR,6,5/30/15,10:56:04,659.61,Y
BASTIM SOUTH,OR,6,5/30/15,10:56:34,806.94,Y
BASTIM SOUTH,OR,6,5/30/15,10:57:04,629.95,Y
BASTIM SOUTH,OR,6,5/30/15,10:57:34,566.24,Y
BASTIM SOUTH,OR,6,5/30/15,10:58:04,609.97,Y
BASTIM SOUTH,OR,6,5/30/15,10:58:34,645.72,Y
BASTIM SOUTH,OR,6,5/30/15,10:59:04,543.41,Y
BASTIM SOUTH,OR,6,5/30/15,10:59:34,603.94,Y
BASTIM SOUTH,OR,6,5/30/15,11:00:04,654.81,Y
BASTIM SOUTH,OR,6,5/30/15,11:00:34,736.65,Y
BASTIM SOUTH,OR,6,5/30/15,11:01:04,794.13,N
BASTIM SOUTH,OR,6,5/30/15,11:01:34,568.1,N
BASTIM SOUTH,OR,6,5/30/15,11:02:04,530.79,N
BASTIM SOUTH,OR,6,5/30/15,11:02:34,664.79,N
BASTIM SOUTH,OR,6,5/30/15,11:03:04,571.8,N
BASTIM SOUTH,OR,6,5/30/15,11:03:34,653.8,N
BASTIM SOUTH,OR,6,5/30/15,11:04:04,567.11,N
BASTIM SOUTH,OR,6,5/30/15,11:04:34,426.66,N
BASTIM SOUTH,OR,6,5/30/15,11:05:04,571.8,N
BASTIM SOUTH,OR,6,5/30/15,11:05:34,571.8,N
BASTIM SOUTH,OR,6,5/30/15,11:06:04,531.82,N
BASTIM SOUTH,OR,6,5/30/15,11:06:34,392.27,N
BASTIM SOUTH,OR,6,5/30/15,11:07:04,504.51,N
BASTIM SOUTH,OR,6,5/30/15,11:07:34,535.28,N
BASTIM SOUTH,OR,6,5/30/15,11:08:04,565.36,N
BASTIM SOUTH,OR,6,5/30/15,11:08:34,562.96,N
BASTIM SOUTH,OR,6,5/30/15,11:09:04,571.8,N
BASTIM SOUTH,OR,6,5/30/15,11:09:34,503.18,N
BASTIM SOUTH,OR,6,5/30/15,11:10:04,517.25,N
BASTIM SOUTH,OR,6,5/30/15,11:10:34,603.25,N
BASTIM SOUTH,OR,6,5/30/15,11:11:04,571.8,N
BASTIM SOUTH,OR,6,5/30/15,11:11:34,571.8,N
BASTIM SOUTH,OR,6,5/30/15,11:12:04,685.23,N
BASTIM SOUTH,OR,6,5/30/15,11:12:34,801.95,N
BASTIM SOUTH,OR,6,5/30/15,11:13:04,543.67,N
BASTIM SOUTH,OR,6,5/30/15,11:13:34,633.34,N
BASTIM SOUTH,OR,6,5/30/15,11:14:04,842.85,N
BASTIM SOUTH,OR,6,5/30/15,11:14:34,571.8,N
BASTIM SOUTH,OR,6,5/30/15,11:15:04,588.32,N
BASTIM SOUTH,OR,6,5/30/15,11:15:34,540.34,N
BASTIM SOUTH,OR,6,5/30/15,11:16:04,571.8,N
BASTIM SOUTH,OR,6,5/30/15,11:16:34,557.19,N
BASTIM SOUTH,OR,6,5/30/15,11:17:04,722.3,N
BASTIM SOUTH,OR,6,5/30/15,11:17:34,526.36,N
BASTIM SOUTH,OR,6,5/30/15,11:18:04,571.8,N
BASTIM SOUTH,OR,6,5/30/15,11:18:34,527.1,N
BASTIM SOUTH,OR,6,5/30/15,11:19:04,858.08,N
BASTIM SOUTH,OR,6,5/30/15,11:19:34,605.06,N
BASTIM SOUTH,OR,6,5/30/15,11:20:04,528.16,N
