siteName,siteType,depth,date,localTime,licorData,cloudy
BASTIM SOUTH,OR,6,5/30/15,11:20:34,515.24,N
BASTIM SOUTH,OR,6,5/30/15,11:21:04,608.69,N
BASTIM SOUTH,OR,6,5/30/15,11:21:34,1025.5,N
BASTIM SOUTH,OR,6,5/30/15,11:22:04,692.01,N
BASTIM SOUTH,OR,6,5/30/15,11:22:34,876.07,N
BASTIM SOUTH,OR,6,5/30/15,11:23:04,1120.7,N
BASTIM SOUTH,OR,6,5/30/15,11:23:34,901.71,N
BASTIM SOUTH,OR,6,5/30/15,11:24:04,245.7,N
BASTIM SOUTH,OR,6,5/30/15,11:24:34,80.426,N
BASTIM SOUTH,OR,6,5/30/15,11:25:04,107.13,N
BASTIM SOUTH,OR,6,5/30/15,11:25:34,1444.3,N
BASTIM SOUTH,OR,6,5/30/15,11:26:04,1288.7,N
BASTIM SOUTH,OR,6,5/30/15,11:26:34,1154.1,N
BASTIM SOUTH,OR,6,5/30/15,11:27:04,1183.8,N
BASTIM SOUTH,OR,6,5/30/15,11:27:34,1244.6,N
BASTIM SOUTH,OR,6,5/30/15,11:28:04,935.89,N
BASTIM SOUTH,OR,6,5/30/15,11:28:34,1378.3,N
BASTIM SOUTH,OR,6,5/30/15,11:29:04,972.29,N
BASTIM SOUTH,OR,6,5/30/15,11:29:34,1384.5,N
BASTIM SOUTH,OR,6,5/30/15,11:30:04,963.52,N
BASTIM SOUTH,OR,6,5/30/15,11:30:34,905.6,N
BASTIM SOUTH,OR,6,5/30/15,11:31:04,1281,N
BASTIM SOUTH,OR,6,5/30/15,11:31:34,992.38,N
BASTIM SOUTH,OR,6,5/30/15,11:32:04,952.26,N
BASTIM SOUTH,OR,6,5/30/15,11:32:34,1039.1,N
BASTIM SOUTH,OR,6,5/30/15,11:33:04,1166.3,N
BASTIM SOUTH,OR,6,5/30/15,11:33:34,15.503,N
BASTIM SOUTH,OR,6,5/30/15,11:34:04,13.502,N
BASTIM SOUTH,OR,6,5/30/15,11:34:34,11.461,N
BASTIM SOUTH,OR,6,5/30/15,11:35:04,10.124,N
BASTIM SOUTH,OR,6,5/30/15,11:35:34,8.9705,N
BASTIM SOUTH,OR,6,5/30/15,11:36:04,8.392,N
BASTIM SOUTH,OR,6,5/30/15,11:36:34,4.4157,N
BASTIM SOUTH,OR,6,5/30/15,11:37:04,5.2563,N
BASTIM SOUTH,OR,6,5/30/15,11:37:34,6.2016,N
BASTIM SOUTH,OR,6,5/30/15,11:38:04,842.46,N
BASTIM SOUTH,OR,6,5/30/15,11:38:34,2151.6,N
BASTIM SOUTH,OR,6,5/30/15,11:39:04,1156.6,N
BASTIM SOUTH,OR,6,5/30/15,11:39:34,1322.8,N
BASTIM SOUTH,OR,6,5/30/15,11:40:04,1479.9,N
BASTIM SOUTH,OR,6,5/30/15,11:40:34,1210.4,N
BASTIM SOUTH,OR,6,5/30/15,11:41:04,571.8,N
BASTIM SOUTH,OR,6,5/30/15,11:41:34,1409.9,N
BASTIM SOUTH,OR,6,5/30/15,11:42:04,1365.1,N
BASTIM SOUTH,OR,6,5/30/15,11:42:34,1240.2,N
BASTIM SOUTH,OR,6,5/30/15,11:43:04,1129.1,N
BASTIM SOUTH,OR,6,5/30/15,11:43:34,1136.6,N
BASTIM SOUTH,OR,6,5/30/15,11:44:04,1139.8,N
BASTIM SOUTH,OR,6,5/30/15,11:44:34,323.23,N
BASTIM SOUTH,OR,6,5/30/15,11:45:04,1218.4,N
BASTIM SOUTH,OR,6,5/30/15,11:45:34,571.8,N
BASTIM SOUTH,OR,6,5/30/15,11:46:04,1815.7,N
BASTIM SOUTH,OR,6,5/30/15,11:46:34,51.358,N
BASTIM SOUTH,OR,6,5/30/15,11:47:04,43.392,N
BASTIM SOUTH,OR,6,5/30/15,11:47:34,43.49,N
BASTIM SOUTH,OR,6,5/30/15,11:48:04,44.284,N
BASTIM SOUTH,OR,6,5/30/15,11:48:34,43.257,N
BASTIM SOUTH,OR,6,5/30/15,11:49:04,44.185,N
BASTIM SOUTH,OR,6,5/30/15,11:49:34,48.926,N
BASTIM SOUTH,OR,6,5/30/15,11:50:04,49.54,N
BASTIM SOUTH,OR,6,5/30/15,11:50:34,1386.3,N
BASTIM SOUTH,OR,6,5/30/15,11:51:04,1402.2,N
BASTIM SOUTH,OR,6,5/30/15,11:51:34,890.22,N
BASTIM SOUTH,OR,6,5/30/15,11:52:04,1218.5,N
BASTIM SOUTH,OR,6,5/30/15,11:52:34,1271.3,N
BASTIM SOUTH,OR,6,5/30/15,11:53:04,1095.4,N
BASTIM SOUTH,OR,6,5/30/15,11:53:34,1042.6,N
BASTIM SOUTH,OR,6,5/30/15,11:54:04,1327.5,N
BASTIM SOUTH,OR,6,5/30/15,11:54:34,70.575,N
BASTIM SOUTH,OR,6,5/30/15,11:55:04,71.64,N
BASTIM SOUTH,OR,6,5/30/15,11:55:34,69.918,N
BASTIM SOUTH,OR,6,5/30/15,11:56:04,75.833,N
BASTIM SOUTH,OR,6,5/30/15,11:56:34,76.362,N
BASTIM SOUTH,OR,6,5/30/15,11:57:04,82.638,N
BASTIM SOUTH,OR,6,5/30/15,11:57:34,1134.4,N
BASTIM SOUTH,OR,6,5/30/15,11:58:04,1070.4,N
BASTIM SOUTH,OR,6,5/30/15,11:58:34,845.07,N
BASTIM SOUTH,OR,6,5/30/15,11:59:04,1105.2,N
BASTIM SOUTH,OR,6,5/30/15,11:59:34,985.47,N
BASTIM SOUTH,OR,6,5/30/15,12:00:04,1191.9,N
BASTIM SOUTH,OR,6,5/30/15,12:00:34,1041.5,N
BASTIM SOUTH,OR,6,5/30/15,12:01:04,882.79,N
BASTIM SOUTH,OR,6,5/30/15,12:01:34,832.65,N
BASTIM SOUTH,OR,6,5/30/15,12:02:04,1211.3,N
BASTIM SOUTH,OR,6,5/30/15,12:02:34,1091.4,N
BASTIM SOUTH,OR,6,5/30/15,12:03:04,414.17,N
BASTIM SOUTH,OR,6,5/30/15,12:03:34,520.49,N
BASTIM SOUTH,OR,6,5/30/15,12:04:04,1195.7,N
BASTIM SOUTH,OR,6,5/30/15,12:04:34,1256.1,N
BASTIM SOUTH,OR,6,5/30/15,12:05:04,1148.1,N
BASTIM SOUTH,OR,6,5/30/15,12:05:34,1604.2,N
BASTIM SOUTH,OR,6,5/30/15,12:06:04,1074.4,N
BASTIM SOUTH,OR,6,5/30/15,12:06:34,1211.9,N
BASTIM SOUTH,OR,6,5/30/15,12:07:04,1390,N
BASTIM SOUTH,OR,6,5/30/15,12:07:34,1387.6,N
BASTIM SOUTH,OR,6,5/30/15,12:08:04,1726.5,N
BASTIM SOUTH,OR,6,5/30/15,12:08:34,1438.2,N
BASTIM SOUTH,OR,6,5/30/15,12:09:04,1581.9,N
BASTIM SOUTH,OR,6,5/30/15,12:09:34,967.52,N
BASTIM SOUTH,OR,6,5/30/15,12:10:04,1349.7,N
BASTIM SOUTH,OR,6,5/30/15,12:10:34,1338.5,N
BASTIM SOUTH,OR,6,5/30/15,12:11:04,1660.1,N
BASTIM SOUTH,OR,6,5/30/15,12:11:34,1431,N
BASTIM SOUTH,OR,6,5/30/15,12:12:04,1818.5,N
BASTIM SOUTH,OR,6,5/30/15,12:12:34,1303.3,N
BASTIM SOUTH,OR,6,5/30/15,12:13:04,1765.6,N
BASTIM SOUTH,OR,6,5/30/15,12:13:34,1227.6,N
BASTIM SOUTH,OR,6,5/30/15,12:14:04,1161,N
BASTIM SOUTH,OR,6,5/30/15,12:14:34,1086.2,N
BASTIM SOUTH,OR,6,5/30/15,12:15:04,1026.7,N
BASTIM SOUTH,OR,6,5/30/15,12:15:34,1043.3,N
BASTIM SOUTH,OR,6,5/30/15,12:16:04,1262.7,N
BASTIM SOUTH,OR,6,5/30/15,12:16:34,1176.8,N
BASTIM SOUTH,OR,6,5/30/15,12:17:04,1107.4,N
BASTIM SOUTH,OR,6,5/30/15,12:17:34,1430.6,N
BASTIM SOUTH,OR,6,5/30/15,12:18:04,986.7,N
BASTIM SOUTH,OR,6,5/30/15,12:18:34,1312.1,N
BASTIM SOUTH,OR,6,5/30/15,12:19:04,1368.6,N
BASTIM SOUTH,OR,6,5/30/15,12:19:34,997.41,N
BASTIM SOUTH,OR,6,5/30/15,12:20:04,1098,N
BASTIM SOUTH,OR,6,5/30/15,12:20:34,1302.5,N
BASTIM SOUTH,OR,6,5/30/15,12:21:04,1311.8,N
BASTIM SOUTH,OR,6,5/30/15,12:21:34,1485.2,N
BASTIM SOUTH,OR,6,5/30/15,12:22:04,1683.2,N
BASTIM SOUTH,OR,6,5/30/15,12:22:34,1112.1,N
BASTIM SOUTH,OR,6,5/30/15,12:23:04,1382.8,N
BASTIM SOUTH,OR,6,5/30/15,12:23:34,2054,N
BASTIM SOUTH,OR,6,5/30/15,12:24:04,1796.1,N
BASTIM SOUTH,OR,6,5/30/15,12:24:34,1819.1,N
BASTIM SOUTH,OR,6,5/30/15,12:25:04,1435.8,N
BASTIM SOUTH,OR,6,5/30/15,12:25:34,1270.8,N
BASTIM SOUTH,OR,6,5/30/15,12:26:04,654.14,N
BASTIM SOUTH,OR,6,5/30/15,12:26:34,500.87,N
BASTIM SOUTH,OR,6,5/30/15,12:27:04,510.08,N
BASTIM SOUTH,OR,6,5/30/15,12:27:34,485.71,N
BASTIM SOUTH,OR,6,5/30/15,12:28:04,549.19,N
BASTIM SOUTH,OR,6,5/30/15,12:28:34,674.64,N
BASTIM SOUTH,OR,6,5/30/15,12:29:04,1100.8,N
BASTIM SOUTH,OR,6,5/30/15,12:29:34,803.23,N
BASTIM SOUTH,OR,6,5/30/15,12:30:04,1399.3,N
BASTIM SOUTH,OR,6,5/30/15,12:30:34,1375.4,N
BASTIM SOUTH,OR,6,5/30/15,12:31:04,1673.9,N
BASTIM SOUTH,OR,6,5/30/15,12:31:34,1262.1,N
BASTIM SOUTH,OR,6,5/30/15,12:32:04,1227.3,N
BASTIM SOUTH,OR,6,5/30/15,12:32:34,1242.7,N
BASTIM SOUTH,OR,6,5/30/15,12:33:04,1601,N
BASTIM SOUTH,OR,6,5/30/15,12:33:34,1278.4,N
BASTIM SOUTH,OR,6,5/30/15,12:34:04,139.83,N
BASTIM SOUTH,OR,6,5/30/15,12:34:34,57.179,N
BASTIM SOUTH,OR,6,5/30/15,12:35:04,47.503,N
BASTIM SOUTH,OR,6,5/30/15,12:35:34,31.349,N
BASTIM SOUTH,OR,6,5/30/15,12:36:04,25.241,N
BASTIM SOUTH,OR,6,5/30/15,12:36:34,1637,N
BASTIM SOUTH,OR,6,5/30/15,12:37:04,113.02,N
BASTIM SOUTH,OR,6,5/30/15,12:37:34,44.609,N
BASTIM SOUTH,OR,6,5/30/15,12:38:04,402.05,N
BASTIM SOUTH,OR,6,5/30/15,12:38:34,376.76,N
BASTIM SOUTH,OR,6,5/30/15,12:39:04,327.88,N
BASTIM SOUTH,OR,6,5/30/15,12:39:34,309.78,N
BASTIM SOUTH,OR,6,5/30/15,12:40:04,273.6,N
BASTIM SOUTH,OR,6,5/30/15,12:40:34,254.44,N
BASTIM SOUTH,OR,6,5/30/15,12:41:04,249.9,N
BASTIM SOUTH,OR,6,5/30/15,12:41:34,253.17,N
BASTIM SOUTH,OR,6,5/30/15,12:42:04,237.88,N
BASTIM SOUTH,OR,6,5/30/15,12:42:34,225.55,N
BASTIM SOUTH,OR,6,5/30/15,12:43:04,230.47,N
BASTIM SOUTH,OR,6,5/30/15,12:43:34,218.45,N
BASTIM SOUTH,OR,6,5/30/15,12:44:04,212.84,N
BASTIM SOUTH,OR,6,5/30/15,12:44:34,212.19,N
BASTIM SOUTH,OR,6,5/30/15,12:45:04,214.9,N
BASTIM SOUTH,OR,6,5/30/15,12:45:34,214.97,N
BASTIM SOUTH,OR,6,5/30/15,12:46:04,211.67,N
BASTIM SOUTH,OR,6,5/30/15,12:46:34,128.9,N
BASTIM SOUTH,OR,6,5/30/15,13:08:19,1469.5,N
BASTIM SOUTH,OR,6,5/30/15,13:08:49,1439.5,N
BASTIM SOUTH,OR,6,5/30/15,13:09:19,983.29,N
BASTIM SOUTH,OR,6,5/30/15,13:09:49,1612.1,N
BASTIM SOUTH,OR,6,5/30/15,13:10:19,1301.3,N
BASTIM SOUTH,OR,6,5/30/15,13:10:49,1658.8,N
BASTIM SOUTH,OR,6,5/30/15,13:11:19,1721.4,N
BASTIM SOUTH,OR,6,5/30/15,13:11:49,1233.1,N
BASTIM SOUTH,OR,6,5/30/15,13:12:19,1176.4,N
BASTIM SOUTH,OR,6,5/30/15,13:12:49,1094.4,N
BASTIM SOUTH,OR,6,5/30/15,13:13:19,1517.1,N
BASTIM SOUTH,OR,6,5/30/15,13:13:49,1784,N
BASTIM SOUTH,OR,6,5/30/15,13:14:19,1243.2,N
BASTIM SOUTH,OR,6,5/30/15,13:14:49,1645.6,N
BASTIM SOUTH,OR,6,5/30/15,13:15:19,923.15,N
BASTIM SOUTH,OR,6,5/30/15,13:15:49,1343.8,N
BASTIM SOUTH,OR,6,5/30/15,13:16:19,1667.7,N
BASTIM SOUTH,OR,6,5/30/15,13:16:49,1293.3,N
BASTIM SOUTH,OR,6,5/30/15,13:17:19,1108.1,N
BASTIM SOUTH,OR,6,5/30/15,13:17:49,1350.5,N
BASTIM SOUTH,OR,6,5/30/15,13:18:19,1320.9,N
BASTIM SOUTH,OR,6,5/30/15,13:18:49,1337,N
BASTIM SOUTH,OR,6,5/30/15,13:19:19,1087.5,N
BASTIM SOUTH,OR,6,5/30/15,13:19:49,1345.9,N
BASTIM SOUTH,OR,6,5/30/15,13:20:19,938.92,N
BASTIM SOUTH,OR,6,5/30/15,13:20:49,1210.9,N
BASTIM SOUTH,OR,6,5/30/15,13:21:19,1245.8,N
BASTIM SOUTH,OR,6,5/30/15,13:21:49,1362,N
BASTIM SOUTH,OR,6,5/30/15,13:22:19,851.21,N
BASTIM SOUTH,OR,6,5/30/15,13:22:49,918,N
BASTIM SOUTH,OR,6,5/30/15,13:23:19,799.06,N
BASTIM SOUTH,OR,6,5/30/15,13:23:49,1646.3,N
BASTIM SOUTH,OR,6,5/30/15,13:24:19,1026.3,N
BASTIM SOUTH,OR,6,5/30/15,13:24:49,1653,N
BASTIM SOUTH,OR,6,5/30/15,13:25:19,1115.2,N
BASTIM SOUTH,OR,6,5/30/15,13:25:49,1529.5,N
BASTIM SOUTH,OR,6,5/30/15,13:26:19,821.5,N
BASTIM SOUTH,OR,6,5/30/15,13:26:49,1476.5,N
BASTIM SOUTH,OR,6,5/30/15,13:27:19,1082.3,N
BASTIM SOUTH,OR,6,5/30/15,13:27:49,1354.8,N
BASTIM SOUTH,OR,6,5/30/15,13:28:19,981.15,N
BASTIM SOUTH,OR,6,5/30/15,13:28:49,993.33,N
BASTIM SOUTH,OR,6,5/30/15,13:29:19,950.37,N
BASTIM SOUTH,OR,6,5/30/15,13:29:49,1146.6,N
BASTIM SOUTH,OR,6,5/30/15,13:30:19,936.5,N
BASTIM SOUTH,OR,6,5/30/15,13:30:49,1069.9,N
BASTIM SOUTH,OR,6,5/30/15,13:31:19,1301.7,N
BASTIM SOUTH,OR,6,5/30/15,13:31:49,1414.8,N
BASTIM SOUTH,OR,6,5/30/15,13:32:19,1270.4,N
BASTIM SOUTH,OR,6,5/30/15,13:32:49,1122.8,N
BASTIM SOUTH,OR,6,5/30/15,13:33:19,968.84,N
BASTIM SOUTH,OR,6,5/30/15,13:33:49,1355.6,N
BASTIM SOUTH,OR,6,5/30/15,13:34:19,1239.7,N
BASTIM SOUTH,OR,6,5/30/15,13:34:49,1454.4,N
BASTIM SOUTH,OR,6,5/30/15,13:35:19,812.08,N
BASTIM SOUTH,OR,6,5/30/15,13:35:49,1001.5,N
BASTIM SOUTH,OR,6,5/30/15,13:36:19,1119,N
BASTIM SOUTH,OR,6,5/30/15,13:36:49,785.73,N
BASTIM SOUTH,OR,6,5/30/15,13:37:19,1485.4,N
BASTIM SOUTH,OR,6,5/30/15,13:37:49,1072,N
BASTIM SOUTH,OR,6,5/30/15,13:38:19,1440.9,N
BASTIM SOUTH,OR,6,5/30/15,13:38:49,1299.6,N
BASTIM SOUTH,OR,6,5/30/15,13:39:19,1253.6,N
BASTIM SOUTH,OR,6,5/30/15,13:39:49,1070,N
BASTIM SOUTH,OR,6,5/30/15,13:40:19,1177,N
BASTIM SOUTH,OR,6,5/30/15,13:40:49,1052.7,N
BASTIM SOUTH,OR,6,5/30/15,13:41:19,1223.8,N
BASTIM SOUTH,OR,6,5/30/15,13:41:49,1436.8,N
BASTIM SOUTH,OR,6,5/30/15,13:42:19,1447,N
BASTIM SOUTH,OR,6,5/30/15,13:42:49,1643,N
BASTIM SOUTH,OR,6,5/30/15,13:43:19,1310.2,N
BASTIM SOUTH,OR,6,5/30/15,13:43:49,1432.3,N
BASTIM SOUTH,OR,6,5/30/15,13:44:19,987.85,N
BASTIM SOUTH,OR,6,5/30/15,13:44:49,1612.1,N
BASTIM SOUTH,OR,6,5/30/15,13:45:19,829.17,N
BASTIM SOUTH,OR,6,5/30/15,13:45:49,1150.7,N
BASTIM SOUTH,OR,6,5/30/15,13:46:19,1386.1,N
BASTIM SOUTH,OR,6,5/30/15,13:46:49,1533.8,N
BASTIM SOUTH,OR,6,5/30/15,13:47:19,1150.6,N
BASTIM SOUTH,OR,6,5/30/15,13:47:49,1341.2,N
BASTIM SOUTH,OR,6,5/30/15,13:48:19,664.41,N
BASTIM SOUTH,OR,6,5/30/15,13:48:49,1016.6,N
BASTIM SOUTH,OR,6,5/30/15,13:49:19,1254.3,N
BASTIM SOUTH,OR,6,5/30/15,13:49:49,1672.9,N
BASTIM SOUTH,OR,6,5/30/15,13:50:19,978.25,N
BASTIM SOUTH,OR,6,5/30/15,13:50:49,1447.1,N
BASTIM SOUTH,OR,6,5/30/15,13:51:19,1359.2,N
BASTIM SOUTH,OR,6,5/30/15,13:51:49,941.7,N
BASTIM SOUTH,OR,6,5/30/15,13:52:19,1245.6,N
BASTIM SOUTH,OR,6,5/30/15,13:52:49,1194.8,N
BASTIM SOUTH,OR,6,5/30/15,13:53:19,1863.6,N
BASTIM SOUTH,OR,6,5/30/15,13:53:49,1274.6,N
BASTIM SOUTH,OR,6,5/30/15,13:54:19,1260.6,N
BASTIM SOUTH,OR,6,5/30/15,13:54:49,2309,N
BASTIM SOUTH,OR,6,5/30/15,13:55:19,571.86,N
BASTIM SOUTH,OR,6,5/30/15,13:55:49,571.86,N
BASTIM SOUTH,OR,6,5/30/15,13:56:19,848.29,N
BASTIM SOUTH,OR,6,5/30/15,13:56:49,923.21,N
BASTIM SOUTH,OR,6,5/30/15,13:57:19,1255.9,N
BASTIM SOUTH,OR,6,5/30/15,13:57:49,1383.9,N
BASTIM SOUTH,OR,6,5/30/15,13:58:19,1157.2,N
BASTIM SOUTH,OR,6,5/30/15,13:58:49,1510.6,N
BASTIM SOUTH,OR,6,5/30/15,13:59:19,979.25,N
BASTIM SOUTH,OR,6,5/30/15,13:59:49,571.86,N
BASTIM SOUTH,OR,6,5/30/15,14:00:19,1163.2,N
BASTIM SOUTH,OR,6,5/30/15,14:00:49,571.86,N
BASTIM SOUTH,OR,6,5/30/15,14:01:19,1389.4,N
BASTIM SOUTH,OR,6,5/30/15,14:01:49,1223.1,N
BASTIM SOUTH,OR,6,5/30/15,14:02:19,571.86,N
BASTIM SOUTH,OR,6,5/30/15,14:02:49,1311.5,N
BASTIM SOUTH,OR,6,5/30/15,14:03:19,837.19,N
BASTIM SOUTH,OR,6,5/30/15,14:03:49,1049,N
BASTIM SOUTH,OR,6,5/30/15,14:04:19,1117.8,N
BASTIM SOUTH,OR,6,5/30/15,14:04:49,1691.8,N
BASTIM SOUTH,OR,6,5/30/15,14:05:19,1012,N
BASTIM SOUTH,OR,6,5/30/15,14:05:49,1093.1,N
BASTIM SOUTH,OR,6,5/30/15,14:06:19,1251.8,N
BASTIM SOUTH,OR,6,5/30/15,14:06:49,1213.7,N
BASTIM SOUTH,OR,6,5/30/15,14:07:19,1727,N
BASTIM SOUTH,OR,6,5/30/15,14:07:49,870.3,N
BASTIM SOUTH,OR,6,5/30/15,14:08:19,1174.6,N
BASTIM SOUTH,OR,6,5/30/15,14:08:49,571.86,N
BASTIM SOUTH,OR,6,5/30/15,14:09:19,1243.9,N
BASTIM SOUTH,OR,6,5/30/15,14:09:49,1304.4,N
BASTIM SOUTH,OR,6,5/30/15,14:10:19,1236.5,N
BASTIM SOUTH,OR,6,5/30/15,14:10:49,1163.7,N
BASTIM SOUTH,OR,6,5/30/15,14:11:19,1160.9,N
BASTIM SOUTH,OR,6,5/30/15,14:11:49,1130,N
BASTIM SOUTH,OR,6,5/30/15,14:12:19,879.18,N
BASTIM SOUTH,OR,6,5/30/15,14:12:49,840.54,N
BASTIM SOUTH,OR,6,5/30/15,14:13:19,1443.5,N
BASTIM SOUTH,OR,6,5/30/15,14:13:49,849.95,N
BASTIM SOUTH,OR,6,5/30/15,14:14:19,913.32,N
BASTIM SOUTH,OR,6,5/30/15,14:14:49,1059.1,N
BASTIM SOUTH,OR,6,5/30/15,14:15:19,1276.5,N
BASTIM SOUTH,OR,6,5/30/15,14:15:49,1416,N
BASTIM SOUTH,OR,6,5/30/15,14:16:19,1156.5,N
BASTIM SOUTH,OR,6,5/30/15,14:16:49,1172.1,N
BASTIM SOUTH,OR,6,5/30/15,14:17:19,817.27,N
BASTIM SOUTH,OR,6,5/30/15,14:17:49,1093.2,N
BASTIM SOUTH,OR,6,5/30/15,14:18:19,1072.9,N
BASTIM SOUTH,OR,6,5/30/15,14:18:49,1107.7,N
BASTIM SOUTH,OR,6,5/30/15,14:19:19,950.26,N
BASTIM SOUTH,OR,6,5/30/15,14:19:49,721.63,N
BASTIM SOUTH,OR,6,5/30/15,14:20:19,1198.4,N
BASTIM SOUTH,OR,6,5/30/15,14:20:49,1144.1,N
BASTIM SOUTH,OR,6,5/30/15,14:21:19,1473,N
BASTIM SOUTH,OR,6,5/30/15,14:21:49,916.04,N
BASTIM SOUTH,OR,6,5/30/15,14:22:19,814.59,N
BASTIM SOUTH,OR,6,5/30/15,14:22:49,721.74,N
BASTIM SOUTH,OR,6,5/30/15,14:23:19,1350.6,N
BASTIM SOUTH,OR,6,5/30/15,14:23:49,1098.3,N
BASTIM SOUTH,OR,6,5/30/15,14:24:19,802.77,N
BASTIM SOUTH,OR,6,5/30/15,14:24:49,980.09,N
BASTIM SOUTH,OR,6,5/30/15,14:25:19,753.17,N
BASTIM SOUTH,OR,6,5/30/15,14:25:49,832.09,N
BASTIM SOUTH,OR,6,5/30/15,14:26:19,1118.4,N
BASTIM SOUTH,OR,6,5/30/15,14:26:49,1102.4,N
BASTIM SOUTH,OR,6,5/30/15,14:27:19,1214.5,N
BASTIM SOUTH,OR,6,5/30/15,14:27:49,880.78,N
BASTIM SOUTH,OR,6,5/30/15,14:28:19,879.96,N
BASTIM SOUTH,OR,6,5/30/15,14:28:49,821.98,N
BASTIM SOUTH,OR,6,5/30/15,14:29:19,867.5,N
BASTIM SOUTH,OR,6,5/30/15,14:29:49,1242.8,N
BASTIM SOUTH,OR,6,5/30/15,14:30:19,1210.9,N
BASTIM SOUTH,OR,6,5/30/15,14:30:49,793.85,N
BASTIM SOUTH,OR,6,5/30/15,14:31:19,1107.7,N
BASTIM SOUTH,OR,6,5/30/15,14:31:49,1053.3,N
BASTIM SOUTH,OR,6,5/30/15,14:32:19,790.68,N
BASTIM SOUTH,OR,6,5/30/15,14:32:49,801.69,N
BASTIM SOUTH,OR,6,5/30/15,14:33:19,1124.5,N
BASTIM SOUTH,OR,6,5/30/15,14:33:49,1121.8,N
BASTIM SOUTH,OR,6,5/30/15,14:34:19,660.09,N
BASTIM SOUTH,OR,6,5/30/15,14:34:49,1245.4,N
BASTIM SOUTH,OR,6,5/30/15,14:35:19,865.81,N
BASTIM SOUTH,OR,6,5/30/15,14:35:49,832.63,N
BASTIM SOUTH,OR,6,5/30/15,14:36:19,1175.6,N
BASTIM SOUTH,OR,6,5/30/15,14:36:49,936.58,N
BASTIM SOUTH,OR,6,5/30/15,14:37:19,861.66,N
BASTIM SOUTH,OR,6,5/30/15,14:37:49,820.73,N
BASTIM SOUTH,OR,10,5/30/15,13:08:19,1469.5,N
BASTIM SOUTH,OR,10,5/30/15,13:08:49,1439.5,N
BASTIM SOUTH,OR,10,5/30/15,13:09:19,983.29,N
BASTIM SOUTH,OR,10,5/30/15,13:09:49,1612.1,N
BASTIM SOUTH,OR,10,5/30/15,13:10:19,1301.3,N
BASTIM SOUTH,OR,10,5/30/15,13:10:49,1658.8,N
BASTIM SOUTH,OR,10,5/30/15,13:11:19,1721.4,N
